bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
3030,7903,0,A,[29950],"[7903, 13696, 43893, 22073, 36725, 36141, 18794, 1580, 23197, 20231]","1. 직접 할인 40위안, 58위안 무료 배송, 카니발 계속, 매진 후 교체 불가, MG 엘리펀트 하이웨이스트 스트레이트 와이드 레그 캐주얼 팬츠","A. [sheii Su Yinyin] 핸드메이드 작품! 영국 정품 가죽 두꺼운 힐 조각 첼시 부츠 여성용 마틴 부츠
; B. 한도 이서 본점 2018 신상 여름 스타일 멜빵 원라인 오프숄더 스트라이프 원피스 여성 슬림 한국판
; C. 찢어진 청바지, 여성 타이트팬츠, 가을옷, 여성신상복, 한식 학생용 만능 펜슬팬츠, 여성 트렌디한 나인포인트팬츠
; D. 2018 일본 복고풍 아미 카키색 스트레이트 바지 남성용 멀티 포켓 Shawn Yue 캐주얼 바지 루즈한 바지
; E. MLS 2017 가을 겨울 신작 이너 드레스 한국 스타일 여성용 중간 길이 울 니트 스웨터 바닥 드레스
; F. Miss 77 소녀의 가슴이 터지는 따뜻한 모피 핑크 두꺼운 방풍 따뜻한 루즈한 짧은 재킷 여성 트렌드
; G. 첼시 부츠 여성 두꺼운 굽 짧은 부츠 2018 새로운 가을 겨울 영국식 짧은 부츠 라운드 발가락 플랫 마틴 부츠
; H. Daphne/Daphne 가을 겨울 짧은 부츠 영국 두꺼운 밑창 여성화 맞춤형 접합 레이스 업 두꺼운 굽 마틴 부츠
; I. Yuan A9826-2018 겨울 여성 한국 스타일 하이 웨이스트 슬림 피트 플러스 벨벳 핀토 청바지 1029
; J. Via Ji 쉬폰 원피스 여성 여름 2018 신상 유럽 상품 빅스윙 기질 우아 햅번 유럽 스테이션 롱 스커트",F,F,0,0.328,1.0
17473,8525,4,E,[13154],"[11571, 36560, 30989, 27984, 8525, 34240, 20542, 22041, 25276, 1845]",1. Zhang Dayi 2018 가을 겨울 신상 70% 울 양면 모직 코트 여성 중간 길이 무릎 길이 모직 코트,"A. 셀린느 여성가방 버킷시리즈 여성 대용량 숄더 크로스백 버킷백
; B. Doctor.M 힙합 힙합 야구 유니폼 트렌디 브랜드 인스 봄버 자켓 웃는 얼굴 스트리트 자켓 여성 커플 착용
; C. 스케쳐스 스케쳐스 여성구두 청소년 캠퍼스 청소년구두 달콤한 아이스크림 팬더구두 88888105
; D. Feike FM202 완전 자동 기계식 시계 복고풍 남자 시계 중공 비즈니스 방수 벨트 패션 남자 시계 유행
; E. Doudou 신발 여성 2019 봄 새로운 광장 발가락 단일 신발 여성 플랫 신발 다목적 작은 가죽 신발 대형 여성 신발 한국 스타일 가을
; F. Milk Rabbit Planet-일본 니트 가디건 문학 복고풍 니트 재킷 여성 가을 의류
; G. 밑창이 두꺼운 여성을 위한 흰색 신발 2018 봄 가을 여성을 위한 신입생 다재다능한 정품 가죽 한국식 벨크로 캐주얼 스니커즈
; H. Handu Yishe 2018 한국 여성 여름 신작 루즈한 스플라이싱 프린트 스트레이트 드레스 여성 IG8145 우연
; I. 여성용 레드 가방 2019 새로운 스타일리쉬하고 우아한 여성 가방 마름모 체인 가방 복고 작은 사각형 가방 싱글 숄더 크로스백
; J. MAGENA 오리지널 물떼새 격자 무늬 울 베레모 우아한 모직 복고풍 표범 무늬 새싹 여성 모자 가을 겨울 신제품",J,J,0,0.328,1.0
9253,12567,9,J,"[28543, 18427]","[2093, 36141, 39172, 47083, 32291, 4549, 3103, 13405, 38149, 12567]","1. 가을 겨울 중기 무릎 위 니트 원피스, 여성용 하이넥 니트 원피스, 루즈한 바닥, 프랑스 소녀 복고 기질
; 2. 인터넷 연예인 베레모 여성 가을 ​​겨울 한국판 유행 일본 다용도 영국 베레모 팔각형 모자 여성용 화가 모자","A. 남성 봄 신작 페이크 투피스 미국 작업복 워싱 재킷 남성 일본 복고풍 트렌디 패치워크 자수 재킷
; B. Miss 77 소녀의 가슴이 터지는 따뜻한 모피 핑크 두꺼운 방풍 따뜻한 루즈한 짧은 재킷 여성 트렌드
; C. 2018 여름 신상 달콤한 비대칭 7격자 프릴 디자인 여성 여름 트렌드 하이웨이스트 A라인 스커트
; D. 미스트리 선셋사인 가죽 리벳백 여성용 크로스백 한국판 2019 신형 체인백 스몰
; E. Rizuo 오리지널 디자이너 여성 의류 2018 봄 신작 블랙 바지 대비 색상 작은 발 캐주얼 바지 여성 바지
; F. Tata 여성 신발 여름 스트랩 스트랩 샌들 하이힐 두꺼운 플랫폼 여성 2VPLABL8
; G. Daphne/Daphne 여름 캐주얼 플랫 여성 신발 우아한 다이아몬드 장식 진주 T-버클 플립 토 샌들
; H. 2019 봄 새 스타일 중국 스타일 면화와 리넨 잉크 프린트 드레스 여성 슬림 피트 개선 치파오 롱 스커트
; I. 2019 봄 신상 인터넷 연예인 인 중간 길이 블랙 캐주얼 스몰 슈트 여성 시크한 루즈 자켓
; J. 겨울 외투용 여성용 모피 신발 2018 새로운 인터넷 연예인 같은 스타일의 흰색 양모 플랫 게으른 한쪽 다리 비니 신발",D,D,0,0.328,1.0
13299,5285,0,A,[42132],"[5285, 11220, 34850, 34290, 1220, 4902, 35266, 1898, 37411, 31136]",1. 스물여덟 겨울 커플 후드 커플 스트리트 패션 브랜드 풀오버 코튼 코트 남성 신상 멋쟁이 캐주얼 루즈 자켓,"A. ins 패션 스니커즈 2019 새로운 한식 신발 만능 인터넷 연예인 유행 신발 캐주얼 아빠 신발 홍콩 스타일 남성화
; B. 2018 새로운 겨울 의류 한국식 슬림 하이 칼라 티셔츠 여성 가을, 겨울 긴팔 풀오버 다용도 짧은 바닥 셔츠 탑
; C. 여성용 뿔단추 모직 코트, 중간 길이, 2018 가을 겨울 새로운 스타일, 어린 학생을 위한 면 및 두꺼운 모직 코트
; D. Nana Diary 2018 가을 새로운 여성 데님 면화 수 놓은 두꺼운면 옷 여성 학생 슬림 보이고 오프라인으로 이동
; E. 플레이보이 남성 신발 가을 겨울 새 패션 남성 하이탑 신발 따뜻한 플러스 벨벳 스니커즈 청소년 레이스 업 캐주얼 신발
; F. A7seven 레트로 불규칙한 하이 웨이스트 슬림 스커트 여성 가을, 겨울 한국 스타일 다목적 중간 길이 A 라인 스커트
; G. CCZEE 여성용 니트 와이드 팬츠 2018 가을 겨울 신상 홍콩 스타일 복고 탄성 하이웨이스트 캐주얼 9부 팬츠
; H. 남성용 윈드 브레이커 2019 새로운 트렌드 중장 국민 패션 힙합 재킷 플러스 벨벳 두꺼운 커플 코트 봄
; I. 문제를 일으키지 마십시오 BIZZCUT 복고풍 맞춤형 유행 남성 및 여성 힙합 의류 액세서리 스웨터 체인 펜던트 가슴 체인 펜던트 체인 목걸이
; J. Nibanshi 가을 의류 신사복 하이 웨스트 체크 무늬 스커트 불규칙 스커트 여성용 중간 길이 스커트 학생 루즈 핑",A,A,1,0.328,1.0
19083,29821,4,E,"[30325, 33827]","[9515, 25542, 27575, 27808, 29821, 36398, 47856, 20735, 6046, 32888]","1. hjiakangkang 가방 1층 소가죽 손바닥 인쇄 스튜어디스 가방 h 버클 여성 가방 작은 사각형 가방 두부 가방 h 가방 크로스백
; 2. 심플하고 콤팩트하며 우아한 귀걸이, 2019년 최신 유행 귀걸이, 작은 귓불을 가진 여성에게 적합, 인터넷 유명인의 맞춤형 귀걸이","A. Miao Lup 2019 봄 신작 플랫 바닥 우아한 얕은 입 싱글 슈즈 여성 플랫 힐 캐주얼 여성 신발 레트로 보우 로퍼
; B. 루라디 하이힐 여성 쪼리, 여름 두꺼운 밑창 웨지힐 플랫 밑창 한국형 트렌디 논슬립 비치 샌들
; C. GRINCH1928 스트리트 스타일 멀티 포켓 소형 발 작업복 남성용 루즈 힙합 패치 포켓 테이퍼 레그 팬츠
; D. 시계 남자 기계식 시계 유행 남자 시계 중공 완전 자동 남자 시계 방수 스테인레스 스틸 빛나는 학생 시계
; E. 두겹의 도톰한 벨벳 벨슬리브 브이넥 탑 Even Vintage 오리지널 디자이너 브랜드 FALL18
; F. s925 실버 바늘 지르콘 스터드 귀걸이 여성용 한국 패션 기질 스파클링 볼 롱 귀걸이 간단하고 다목적 귀걸이
; G. 하이 부츠 플랫 2018 신작 가을 부츠 여성 겨울 가죽 부츠 하이 부츠 정품 가죽 부츠 여성 부츠 나이트 부츠
; H. MG 작은 코끼리 코듀로이 코튼 자켓 여성 중간 긴 느슨한 2018 겨울 신입생 후드 캐주얼 코튼 자켓
; I. Rabbit Xiansen 신상 여름 반팔 티셔츠, 손으로 찢은 브랜드 개성 프린트 라운드 넥, 트렌디한 화이트 면 티셔츠
; J. Xinzi 2018 신상 여름 한국 패션 레이스 반바지 노출 방지 안전바지 여성용 내외부 레깅스",A,A,0,0.328,1.0
15999,38340,8,I,[16270],"[13726, 6505, 6261, 18547, 21102, 44249, 44686, 956, 38340, 38544]",1. 여성을 위한 플랫 슈즈 2019 새로운 봄 부드러운 밑창 신발 특종 신발 요정 패션 활 라인스톤 얕은 입 뾰족한 발가락 신발,"A. 봄과 가을 새로운 남성 신발 원래 유럽 역 청소년 유행 신발 왁스 정품 가죽 스플 라이스 위장 캔버스 남성용 로우 탑 스니커즈
; B. 여성을 위한 디스트레스드 더티 슈즈, 여성을 위한 한국식 화이트 슈즈, 다재다능한 2018 새로운 한류스타 스니커즈
; C. 요정의 포켓 봄 새 스타일 하이 칼라 레트로 느슨한 솔리드 컬러 짧은 케이블 스웨터 여성 739091
; D. DGE 2019 봄 신작 Inssen 여성용 작은 가죽 신발 여성 영국 부드러운 소녀 접합 복고풍 두꺼운 밑창 플랫 신발
; E. Yipinle 지방 MM 여성용 게으른 스타일 겨울 새 스타일 R158을위한 원래 대형 느슨한 두꺼운 폴카 도트 풀오버 스웨터
; F. 겨울용 소형 히터, 가을 겨울용 따뜻한 벨벳 소재의 두꺼운 청바지, 남성용 비즈니스 소형 스트레이트 신축성 있는 바지
; G. 선녀의 포켓 기질 원피스 2019 봄 신상 슬림 브이넥 슬림 미드 스커트 여성 스커트
; H. 여성용 두꺼운 밑창 슬리퍼, 하이힐 비치 웨지 샌들, 비치 슬리퍼, 패셔너블한 바캉스 커플, 홈 플랫폼 슈즈
; I. Go Girl Go 2019 초봄 신상 브이넥 긴팔 스트라이프 반팔 프린트 셔츠 여성용
; J. 모조 다이아몬드로 가득한 겨울 새로운 스타일의 화려한 모조 다이아몬드 렉스 토끼 모피 신발 플러스 벨벳 대형 면화 면화 부츠 짧은 부츠 플랫 슈즈 여성 신발",G,G,0,0.328,1.0
2278,30171,6,G,[1995],"[23868, 13238, 10165, 39131, 26728, 44487, 30171, 3927, 15498, 3013]",1. 얼짱 모직 코트 여성 하라주쿠 스타일 중간 길이의 새로운 스타일 2017 패션 겨울 복고풍 햅번 스타일 모직 코트,"A. 유럽과 미국의 패션 귀걸이, 여성용 긴 기하학적 삼각형 귀걸이, 과장된 기질, 쿨한 스타일, 심플한 귀걸이
; B. 퍼머드 소셜 여성화 부르고뉴 양가죽 반투명 스틸레토 힐 패션 뾰족한 발가락 연회화 여성 여름 새 스타일
; C. 2018 신상 가을 옷 한국식 중간 길이 술 긴팔 인터넷 연예인 스웨터 여학생 루즈한 니트 스웨터 상의
; D.C.BANNER/Qianbaidu 2018 봄 여름 신상 쇼핑몰 동풍 중공 크로스 샌들 여성화 A8257558
; E. BJHG 가을 유럽과 미국의 거리 느슨한 복고풍 세척 및 고민 대형 포켓 바지 유행 남성 캐주얼 레깅스 하렘 바지
; F. 28 줄무늬 트렌디 남성 반팔 파란색과 노란색 가로 줄무늬 얼룩말 티셔츠 라운드 넥 느슨한 청소년 학생 스트리트 T
; G. Tailor's Wanted 가을 겨울 터틀넥 퓨어 울 스웨터, 편안하고 따뜻한 베이스 레이어, 우아하고 활용도가 높은 기본 스타일
; H. 인문주의 간호사 신발, 화이트 슈즈, 레이스업 플랫 스니커즈, 순백색 여성화, 학생들을 위한 다용도 캐주얼 가죽 슈즈
; I. CAO 여성용 정품 가죽 슬리퍼 여름 1 층 소가죽 무지 심플 플랫 힐 흑백 얇은 스트랩 샌들 여성용 로마 샌들
; J. 에어로솔/에어로졸 여름 다이아몬드 장식 I 자형 오픈 토 심플 패셔너블 캐주얼 로우힐 여성 샌들",G,G,1,0.328,1.0
15863,27373,1,B,[5681],"[33577, 27373, 21234, 21467, 26840, 22655, 10363, 47505, 42682, 21104]",1. 여성용 운동화 한국어 버전 2019 봄 신상품 여성용 흰색 신발 통기성이 좋은 다용도 두꺼운 밑창 학생 캐주얼 신발 판화,"A. 가을, 겨울 모직 블랙 플랫 캡 네이비 모자 여성 군용 모자 선원 모자 영국 신문 belepi 가을
; B. 여성용 하이웨이스트 청바지, 연한 컬러의 타이트한 팬츠, 슬림한 로우 엣지 9부 팬츠, 여성용 단추 팬츠, 2019 봄 신상
; C. 여성용 여름 새 스타일 정품 가죽 웨지 샌들, 하이힐, 오픈 발가락 두꺼운 밑창, 방수 플랫폼, 일체형 버클 요정 밀짚 여성용 신발
; D. 모직 와이드 팬츠, 따뜻하고 두꺼운 가을 겨울 링 스트레이트 팬츠, 캐주얼 팬츠, 여성용 긴바지 000
; E. Lin Shiqi 2019 신입생 루즈한 이너웨어 게으른 스타일 풀오버 바닥 다용도 신년 빨간색 여성용 스웨터
; F. VIKI 모피 가을, 겨울 코트 여우 모피 칼라 알바카 알파카 양면 모직 코트 여성 후드 중간 길이
; G. 쿨 스타일 티셔츠 롱 스커트 여름 2019 봄 가을 여성을 위한 새로운 대형 프랑스 틈새 피쉬테일 드레스
; H. 여성을 위한 무거운 실크 드레스 2019 새로운 빅 브랜드 고급 패션 기질 어머니의 여름 뽕나무 실크 롱 드레스
; I. Qi Wei의 동일한 금속 폴 안장 가방, 독특한 DUMBEM 오리지널 디자인 소가죽 반달 가방, 베이징 여성 도감
; J. MONKEY 여성용 체인 모피 가방 2019 가을 겨울 신제품 플러시 토끼 모피 소형 가방, 다용도 싱글 숄더 크로스 바디 백",B,B,1,0.328,1.0
3617,23136,4,E,[29429],"[34531, 22452, 8581, 4770, 23136, 33592, 9709, 16611, 12887, 23409]",1. 2벌 50% 할인】기모 안감과 두꺼운 청바지가 있는 겨울 신작 여성 스트레치 슬림핏 펜슬 바지 570K,"A. 가을 겨울 새로운 스타일의 신축성 있는 하이웨이스트 롤 엣지 모직 팬츠를 위한 예술적인 기질을 지닌 Xiaoluo 슬림핏 하이웨이스트 캐주얼 팬츠
; B. 글로벌 여성 신발 2018 봄 신작 작은 가죽 신발 여성 영국식 캐주얼 신발 미드 힐 두꺼운 밑창 단일 신발 플랫 밑창 흰색 신발
; C. Sun Yuer 오리지널 디자인 한국식 블랙 슬림 가죽 재킷 2018 봄 가을 신상 긴팔 짧은 재킷
; D. 다모스튜디오 클래식 레트로 &lsquo;토크는 싸다&rsquo; 자수 슬릿 데님 스커트
; E. 여성용 양면 모직 코트 새로운 스타일의 겨울 디자인 호주 모직 코트
; F. 새로운 모자 여성 가을, 겨울 패션 표범 무늬 따뜻한 귀 보호 니트 모자 한국식 다용도 문학 모직 모자 학생 모자
; G. 인터넷 연예인 흰색 티셔츠 여성 반팔 트렌디 루즈한 한국 스타일 오프 숄더 유럽 상품 대형 버전 티셔츠 중간 길이 드레스 여름
; H. 프루츠 코어 유니버스 18FW 프렌치 레트로 브라운 라펠 더블 포켓 벨트 긴팔 셔츠 드레스
; I. 인스 슈퍼 핫슈 봄 한국판 트렌드 다재다능한 얼짱 캐주얼 트렌디 슈즈 화이트 슈즈 아빠 슈즈 남성용
; J. 이른 봄 한국 스타일 게으른 스타일 시크한 부드러운 스타일 루즈한 빅 도트 니트 카디건 재킷 여성 짧은 겉옷",C,C,0,0.328,1.0
13297,36482,8,I,[3103],"[32262, 36609, 36502, 8392, 25075, 36777, 37360, 46394, 36482, 2933]",1. Daphne/Daphne 여름 캐주얼 플랫 여성 신발 우아한 다이아몬드 장식 진주 T-버클 플립 토 샌들,"A. 여성용 가방 2018 새로운 유행 여름 해변 짠 밀짚 가방 한국식 어깨 가방 다용도 크로스 바디 백 핸드백
; B. Handu Yishe 2019 여름 신작 여성 한국 스타일 셔츠 스커트 루즈 스트라이프 중간 길이 셔츠 GW8814
; C. 꽃방 한국 2019 봄 신작 여성용 가방 다용도 심플 패션 중공 핸드백 싱글 숄더 크로스 바디 백 트렌디
; D. 국가 트렌드 스트리트 힙합 맞춤형 프린트 코튼 후드 재킷 남성 유럽과 미국의 하이 스트리트 학생 트렌디 브랜드 겨울 의류 코튼 코트
; E. [Laoguojia] 2018 가을 겨울 신상 리본 스타일 클래식 이너 울 콩 슈즈 플랫 로우탑 여성화
; F. Sujiu Ange 문학 레트로 루즈 셰이프 모직 코트 여성 겨울 특별 캐주얼 자켓 2018 특별 가격
; G. MONA 블레이저 여성 2019 봄 신작 한국식 긴팔 시크 중간 길이 캐주얼 다재다능한 스몰 슈트
; H. 겨울남성화, 하이탑슈즈, 남성스니커즈, 따뜻함이 더해진 벨벳 코튼슈즈, 고급 천연가죽, 코리안스타일, 트렌디하고 활용도 높은 캐주얼 겨울슈즈
; I. Artka 일명 Tuscany Baihua Tang 여름 새로운 복고풍 수용성 레이스 레깅스 여성 KA10376X
; J. 뉴 스몰 백 여배우 하 뉴 모직 스몰 스퀘어 백 맞춤형 잠금 체인 다용도 숄더 크로스백",B,B,0,0.328,1.0
9779,39936,5,F,[27166],"[41443, 17146, 45562, 3887, 47405, 39936, 18116, 2788, 47375, 19211]",1. 홍콩 스타일 한국 스타일의 시크한 복고풍 인터넷 연예인 루즈한 격자무늬 하이 칼라 가짜 투피스 스웨트 셔츠 남성 후드 커플 재킷 남성 봄,"A. 2019 신상 여름 패션 기질 감미로운 여성 한국식 슬림 스커트 레드 바닥 서스펜더 드레스
; B. 여성용 귀걸이, 기질이 긴 펜던트, 슈퍼 선녀 귀걸이, 진주 귀걸이, 벚꽃 술 귀걸이, 귀걸이, 순은 바늘 귀걸이
; C. 여성용 무릎 위 작은 후추 부츠 2018 가을 겨울 신상 마틴 부츠 플랫 두꺼운 밑창 고탄력 슬리밍 부츠
; D. STACCATO/StACCATO 가을 V 입 할머니 신발 두꺼운 굽 싱글 신발 슬리퍼 9I402CH7
; E. Lingzi Feifei 2017 가을 중간 길이 슬림핏 허리 가방 엉덩이 V 넥 비즈 다이아몬드 데님 롱 스커트 드레스
; F. RTMD 19 봄 오리지널 일본 패션 브랜드 워싱 루즈 스트레이트 9부 찢어진 청바지 남성용 트렌디한 작은 발
; G. 베레모 여성 가을 겨울 한국어 버전 다용도 셔닐 봄 가을 일본 팔각형 모자 가을 영국 화가 모자
; H. 여성용 흰색 신발 2018 새로운 다재다능한 한국 가을 겨울 검은색 캔버스 신발 복고풍 홍콩 스타일의 세련된 학생 신발
; I. Daxi 수제 2018 가을 겨울 신상 두꺼운 복고풍 스트레이트 폴로 칼라 모피 여성용 짧은 재킷
; J. Baochi 유명 브랜드 시계 남성용 기계식 시계 완전 자동 방수 축광 남성용 시계 스틸 밴드 캐주얼 초박형 남성용 시계 유행",F,F,1,0.328,1.0
17051,12653,9,J,[30015],"[18057, 35297, 3735, 8048, 11997, 33535, 5261, 13417, 28080, 12653]","1. 마체다 겨울 벨벳 도톰한 스웨트팬츠, 일본식 루즈한 배색 스웨트팬츠, 작은 발의 캐주얼 팬츠, 트렌디한 남성 레깅스","A. ALUONLINESHOP 여성용 블랙 질감 하이웨이스트 정장 바지 가을 복고풍 홍콩 스타일 부츠컷 캐주얼 바지
; B. Gu Yixuan 2019 봄 시즌 새로운 트렌디 한 여성 모피 가방 어깨 휴대용 크로스 바디 체인 밍크 헤어 이브닝 백
; C. 여성용 와이드 팬츠 2019 봄 신상 여성용 하이웨이스트 캐주얼 반바지 봄, 가을 에이라인 부츠 팬츠 한국식 루즈한 아우터웨어
; D. 여성을 위한 면 흰색 신발 2018 가을 겨울 새로운 한국어 버전 다용도 학생 캐주얼 신발 여성 유행을 위한 가죽 레이스 업 운동화
; E. BIMINI 블랙 로퍼
; F. Okorui 100% 울 핑크 양면 모직 코트 중간 길이 느슨한 모직 햅번 스타일 캐시미어 코트 여성용 겨울
; G. ins 스몰 백 여성 시크 다용도 2019 새로운 트렌디 한 한국 스타일 크로스 바디 숄더 체인 모직 술 스몰 스퀘어 백
; H. Macheda 오리지널 가을, 겨울 솔리드 컬러 문자 자수 긴팔 스웨트 남성 캐주얼 루즈 후드 풀오버
; I. 첼시 숏부츠 2018 새로운 스타일 소 스웨이드 누벅 가죽 숏부츠 뾰족한 발가락 미드힐 부츠 두꺼운 굽 마틴 누드 부츠 여성용
; J. 패션 남자 신발 봄 유행 신발 인터넷 연예인 2019 새로운 한국어 버전 유행 다재다능한 캐주얼 신발 학생 하이 탑 운동화",H,H,0,0.328,1.0
10933,39546,9,J,"[5922, 19468]","[16164, 3209, 2946, 15955, 48330, 36851, 32057, 17113, 17089, 39546]","1. 모직 베레모 여성 가을 겨울 일본식 한국식 다용도 영국 화가 모자 모직 모자 호박 새싹 모자
; 2. 귀여운 로신발, 일본식, 둥근 발가락 인형 신발, 복고풍 가죽 신발, 대학 스타일 문학 신발, jk 유니폼 신발, 코스 메이드 신발","A. 여성용 면 및 리넨 솔리드 컬러 빅 챙 어부 모자 여름 한국 버전 다용도 일본 패션 태양 모자 접이식 태양 모자
; B. MG 작은 코끼리 도트무늬 원피스 2019 신상 여성 여름 원피스 기질 인형 칼라 롱 스커트 학생 시크하고 부드러운 스커트
; C.T1636
; D. 남성용 봄 뉴 아메리칸 레터 프린트 가짜 투피스 스웨트 남성용 후드 풀오버 일본 대비 컬러 캐주얼 의류
; E. GENANX 번개 트렌디 힙합 반바지 프린트 남성 패션 새로운 트렌디 블랙 드로스트링 스웨트 팬츠 여름 루즈
; F. 여성용 체인 미니 가방 2019 가을 신상 홍콩 스타일 복고풍 카메라 박스 백 싱글 숄더 크로스 바디 스몰 스퀘어 백
; G. 시칠리아 남성 홍콩 스타일 스트라이프 티셔츠 남성 레인보우 반팔 루즈한 한국식 인터넷 연예인 인 반팔 남성 트렌디 7부소매
; H. 시크한 스타일의 바지 하이웨이스트 복고 스타일 2018 봄 가을 신상 여성 한국판 검은색 꽃봉오리 와이드 쉬폰 팬츠
; I. S 오리지널 여성 가을 2018 신상 유럽역 중간 길이 피쉬테일 스커트 러플 드레스 9
; J. 여성용 가방 2017 새로운 가을 유행 한국 스타일의 넓은 어깨 끈 다용도 크로스 바디 백 ulzzang 싱글 숄더 휴대용 소형 사각형 가방",J,J,1,0.328,1.0
17399,34786,4,E,[28813],"[21946, 1927, 40150, 14659, 34786, 20983, 28480, 41149, 4155, 47093]",1. momo2018 여름 새 스타일 새는 쇄골 탑 원 숄더 오프 숄더 서스펜더 셔츠 여성 디자인 화이트 셔츠,"A. Ranyu 순수 겨울 청바지 여성 바지 작은 다리 바지 꽉 슬리밍 스트레치 펜슬 바지
; B. 여성용 모직 반길이 A 스커트 짧은 스커트 2018 겨울 신작 한국판 슬리밍 패셔너블 아우터 겨울 스커트 에이라인 와이드 팬츠 트렌디
; C. Rizuo 오리지널 디자인 2018 가을 뉴 스타일 디컨스트럭티드 허리 대비 컬러 루즈한 와이드 레그 팬츠 여성 9부 팬츠 얇은 스타일
; D. JOYDIVISION 심플하고 다재다능한 코너 숄더백 여성용 소형 가방 여성용 정품 가죽 캐주얼 크로스 바디 백
; E. HANGUER&CK 화이트 미니 켈리백 한정 신상 소형 가방 여성 2019 신상 인터넷 연예인 크로스백
; F.BAO STYLE◆수제 다이아몬드 활 천연 진주 실버 바늘 절묘한 귀걸이 여성 작은 귀걸이 기질 귀걸이
; G. 두꺼운 발목 커프 캐주얼 팬츠, 하렘팬츠, 조임끈 끈, 신축성 있는 허리, 모직 나인포인트 팬츠, 긴바지, 여성용 당근팬츠
; H. ZK 화이트 하트 모양의 스팽글 티셔츠 여성 반팔 슬림 짧은 한국식 탑 2019 초봄 여름 신상품 트렌드
; I. Xiaoyi는 YESWOMEN 여성용 새 겨울 다목적 모피 짧은 여우 모피 조끼 플러시 재킷을 사용자 정의했습니다.
; J. 인터넷 유명인 다재다능한 홍콩 스타일 복고풍 작은 사각형 가방 여성용 광대역 크로스 바디 백 2019 새로운 유행 패션 정품 가죽 여성용 가방",C,C,0,0.328,1.0
13340,10005,8,I,"[1841, 18325]","[30294, 20093, 21226, 14017, 36012, 32798, 27506, 28002, 10005, 8476]","1. 여성을 위한 면화 2018 새로운 겨울 다재다능한 학생 한국식 따뜻한 면화 여성 플러스 벨벳 캐주얼 스포츠 흰색 신발
; 2. S 오리지널 여성 의류 2018 겨울 신작 한국 스타일 루즈한 양복 칼라 재킷 여성용 중간 길이 모직 코트","A. Lilbetter 남성용 나인포인트 팬츠 블랙 슬림핏 파인트 팬츠 자수 스플라이싱 캐주얼 팬츠 한국식 다용도 팬츠
; B. [MLELQ315] 자스민야지 드라이로즈 헤비듀티 포지셔닝 플리츠 절묘한 반팔원피스
; C. 로퍼 여성 하라주쿠 영국 슬립 온 여성 신발 2018 새로운 두꺼운 뒤꿈치 싱글 신발 여성 한국 스타일 중간 뒤꿈치 다목적 가죽 신발
; D. Kuyin 수 놓은 금박 가을과 겨울 양모 펠트 모자 여성 화가 모자 호박 모자 베레모 새싹 모자 영국
; E. 레트로 홍콩 스타일 시크한 여성용 가방 2018 새로운 한국어 버전 ins 슈퍼 핫백 크로스바디 작은 가방 여성용 ulzzang 싱글 숄더
; F. 영어 단어가 포함된 오리지널 캔버스 가방, 원 숄더 지퍼, 작고 상큼한 문학 스타일, 가을 겨울 여학생을 위한 다용도 캔버스 가방, 무료 배송
; G. 스웨터 남자 한국 스타일 풀오버 가을 대학 스타일 브이넥 스웨터 한국 스타일 학생 커플 재킷 MS
; H. Bosiqi 두꺼운 뒤꿈치 샌들 여성 하이힐 물고기 입 정품 가죽 2019 여름 신작 패션 꽃 요정 샌들 미드 힐
; I. Qikalan 사이드 스트라이프 떨어지는 와이드 레그 팬츠 여성 봄, 가을 긴 바지 세로 하이 웨스트 데님 스트레이트 레그 스포츠 바지
; J. Yili 그레이 2018 봄 가을 정품 가죽 플랫 스퀘어 발가락 낮은 굽 얕은 입 두꺼운 굽 리본 심플 문학 여성 싱글 슈즈",D,D,0,0.328,1.0
