bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
13526,30641,6,G,"[26184, 30341]","[10500, 29160, 1732, 15794, 10910, 28821, 30641, 19460, 18245, 7776]","1. 여성용 레이스업 마틴 부츠, 영국 스타일, 두꺼운 굽, 2018 가을 겨울 새로운 스타일, 둥근 발가락, 다목적 슬리밍 짧은 부츠, 여성용 중간 굽 발목 부츠; 2. A7seven 여성을 위한 헐렁하고 게으른 두꺼운 라운드 넥 풀오버 스웨터, 겨울 한국 스타일 학생 대형 슬리밍 스웨터",A. [신위와 동일] 겨울 여성용 브라운 올 매치 사슴 가죽 중간 길이 모피 원피스 라펠 플러스 벨벳 재킷; B. 화이트 하이힐 여성 1층 소가죽 2019 봄 신상 얕고 두꺼운 굽의 뾰족한 발가락 통근화 패션이 다양하다. C. Lin Shanshan 2018 신상 가을 감촉 베이직 다용도 스트라이프 오프숄더 라운드넥 셔츠 긴팔 탑 여성 티셔츠 D. 선녀 프렌치 틈새 복고 스커트 케이크 스커트 쉬폰 원피스 여성 봄 가을 2019 신상 선녀 스커트 여름 E. Studio1till8 입체 꽃 파는 소녀 스털링 실버 귀걸이 조정 가능한 귀 클립이 있는 디자이너 오리지널 귀걸이; F. 여성용 1미터 써니 트럼펫 소매 곰팡이 가장자리 쉬폰 셔츠 가을 긴 소매 자수 꽃 나비 넥타이 새틴 셔츠; G. AI 프랑스 복고풍 베레모 울 함량 최대 90% 가을 겨울 여성 화가 모자 모직 호박 모자; H. 생방송 독점 가격 I. iiJin/애진 공식 신형 판다 하이탑 슈즈 캔버스 이너 고조 두꺼운 밑창 캐주얼 슈즈 AF007VD; J. 자두 익은 하이 웨이스트 시폰 긴팔 드레스 복고풍 홍콩 스타일 폴카 도트 요정 드레스 2019 봄 신작,A,A,0,0.334,0.966
27147,24880,2,C,"[1059, 8603]","[1868, 24374, 24880, 16454, 19177, 17833, 702, 21282, 5571, 18450]","1. 여성을 위한 XIAOYOUBAG 미니 여름 작은 가방 2019 여성을 위한 새로운 스타일의 체인 크로스바디 작은 가방, 다재다능하고 트렌디합니다; 2. 여성을 위한 햅번 스타일 대형 챙 라피아 모자 여름 해변 휴가 해변 태양 모자 작은 신선한 태양 보호 태양 모자",A. Ins 슈퍼 핫백 여성 2018 새로운 트렌디한 페이턴트 가죽 숄더백 한국식 잠금 버클 다용도 크로스백 소형 정사각형 가방; B. 블랙 아이백 백 2018 신상 숄더백 한국식 다용도 크로스백 여성백 복고 트렌드 와이드 스퀘어 백; C. Shifanli 2018 여름 신상 한국 스타일의 시크한 중장 상큼한 스커트 꽃무늬 쉬폰 원피스; D. 2019 봄 신상 패션 시크한 루즈 셔츠 여성 긴팔 셔츠 허리 홍콩 스타일 레이스업 화이트 한복; E. Mengshuya 여성용 바지 2019 봄 가을 신상 블랙 스트레이트 팬츠 여성용 하이웨이스트 바지 캐주얼 팬츠 여성용 루즈한 바지; F. Qian CHINSTUDIO 인터넷 연예인 탄성 슬림 9부 청바지 여성 가을 ​​겨울 하이웨이스트 레깅스 연필; G. 질감 있는 로코코 절묘한 와이드 레이스 초커 초커 목걸이 무료 배송; H. 여성용 무릎 부츠 위의 스트레이트 부츠 2018 새로운 하이 부츠 정품 가죽 미드 힐 나이트 부츠와 떨어지지 않는 벨벳 겨울 부츠; I. 올해 새로운 컬러! 여성 여름을 위한 우아한 스킨 라이닝 홀리데이 프린트 중간 길이 약간 신축성 있는 허리 슬리밍 드레스; J. 체크 무늬 모직 코트 짧은 2019 봄 가을 신작 여성복 한국 스타일 학생 대학 스타일 작고 상큼한,C,C,1,0.334,0.966
18918,10169,4,E,"[3319, 17457]","[15888, 10009, 25300, 3897, 10169, 14301, 9396, 9457, 24464, 16533]",1. 여성용 신발 2019 초봄 신상 원피스 뾰족한 기질 새틴 두꺼운 굽 투명 하이힐 만능 싱글 슈즈 웨딩 슈즈 2. 멜 마티스 초상화 틈새 프렌치 비대칭 귀걸이 클립 귀 없는 여성용 하이엔드 디자인 심플 센스,A. za 밀짚 가방 ins 현아 여름 크로스 바디 여성 가방 인터넷 연예인 같은 스타일 버킷 백 미니 밀짚 가방 해변; B. 하이 칼라 원피스 여성 겨울 긴 스웨터 무릎 위의 슬림하고 날씬한 두꺼운 니트 바닥 스커트 베이지색 롱 스커트; C. [루샤오부] 2018 신상 SW 첼시 숏부츠 신축성 부츠 두꺼운 굽 정품 가죽 미드힐 영국 마틴 부츠 여성; D. Wusheng 2019 봄 신작 풀오버 스웨터 레이스 칼라 내부 스웨터 반 터틀넥 두꺼운 바닥 스웨터 여성용; E. VNOOK2018 봄 가을 새로운 스타일의 캐주얼하고 다재다능한 하이웨이스트 솔리드 컬러 플리츠 스트레이트 9부 팬츠 여성용; F. 여성용 세련된 모자 여름 한국 스타일 다목적 해군 모자 복고풍 뉴스보이 모자 영국식 베레모 캐주얼 팔각형 모자; G.아디다스 NMD_R1 PK Gum Pack 클로버 퓨어 화이트 스포츠 런닝화 BY1888 &quot;Gum Pack; H. 시크한 옷 여성 여름복 2019 신상 라운드 넥 루즈 재미있는 만화 패턴 순면 인 반팔 티셔츠 J-; 나.,A,A,0,0.334,0.966
2024,6332,9,J,"[24847, 26446]","[19476, 22257, 9604, 15786, 11867, 19267, 23514, 3834, 4759, 6332]","1. 한국 루나 인터넷 연예인 모조 진주 귀걸이, 여성 기질의 긴 귀걸이, 신상 귀걸이, 한국식 귀걸이; 2. 여성용 Muyu 가방 2019 새로운 유행 한국어 버전 다용도 크로스백 패셔너블한 어깨 작은 가방 패셔너블한 핸드백 여성용 가방","A. Xizhu 오리지널 디자인/'풍수' 대형 링 순은 귀걸이, 문학적 기질이 뛰어나 친구에게 선물; B. 대동 여성화 2018 겨울 신상 구미 하이힐 뾰족한 금속 미끄럼 방지 플러스 벨벳 부츠 8D1812E; C. [Jiansha] 시미미 오리지널 2018 여름 신작 여행 문예 린넨 스트라이프 반팔 원피스; D. Xiaoyoujia 여성용 가방 2019 여성용 새 캐주얼 크로스 바디 소형 핸드백 소형 스퀘어 백 숄더 백 크로스 바디 백; E. [X] miuco2018 여름 신상 기질 스트라이프 배색 폴딩 브이넥 민소매 타이업 허리 원피스; F. Yipin 스플라이스 레이스 드레스 2018 여름 여성 신작 캐주얼 루즈 메쉬 중공 A 라인 스커트 유럽 패션 트렌드; G. 한국 한국 세대 봄 여름 전 경기 스트리트 피크 캡 한국 버전 트렌디한 흑백 모자를 위한 스트리머 문자 야구 모자; H. Lin Shiqi 2019 봄 신상 한국판 하이웨이스트 슬림 블랙 시크 루즈한 스트레이트 와이드 청바지 I. 여성용 하이힐 샌들 2019 여름 신한판 다재다능한 섹시 스틸레토 대형 한 단어 오픈 발가락 인터넷 연예인 신발; J. 2018 신작 가을 여성 한국식 중간 길이 긴팔 가짜 투피스 블랙 드레스, 곰팡이 장식과 슬림 핏",C,C,0,0.334,0.966
16090,8394,1,B,"[11858, 22455]","[20944, 8394, 12867, 27946, 3116, 11136, 5480, 28164, 11317, 27546]","1. 여성용 Swarovski GIRLFRIEND 팔찌, 패셔너블하고 심플한 조절 가능한 팔찌 쥬얼리 액세서리; 2. 온천 신식 여성 플랫 하라주쿠 신발 레이스 업 패션 여성 캐주얼 신발 H14W7110 을 위한 새로운 스타일의 작은 신선한 흰색 신발",A. BDCT 자체 제작 트렌디 브랜드 복고풍 문자 프린트 티셔츠 여름 유럽과 미국 스트리트 트렌드 순면 티셔츠 반팔 남성 패션; B. 좋은 밤 시리즈 부드러운 소녀 별 달 귀걸이 부드러운 소녀 매일 다재다능한 마이크로 박힌 지르콘 귀걸이 귀걸이 R877; C. 가을 겨울 여장 20199 신상 슬림 피쉬테일 스커트 모직 스커트 긴팔 중장 원피스; D. 2019 초봄 여성용 정품 가죽 스트랩 샌들 복고풍 스퀘어 발가락 스퀘어 힐 유럽과 미국 노새 신발 캡 발가락 반 샌들 미드 힐; E. 여성을 위한 S925 스털링 실버 귀걸이 여성을 위한 한국 기질 맞춤형 귀걸이 항 알레르기 작은 신선한 여성용 하트 귀걸이 클립; F. Fanshu's store 2018 신상 여성 봄복 다용도 슬림 단문자 내부 바닥 니트 조끼 슬링; G. 블랙 골드 벨벳 자수 조임끈 이중 용도 숄더백 핸드백 오일 과일 일기; H. Fan Silen 서스펜더 거즈 투피스 세트 폴카 도트 드레스 여성용 여름 2018 새로운 부드러운 스커트 중간 길이 스커트; I. 달콤하고 다재다능한 여성을 위한 구식 노르딕 스타일의 작은 신선한 스웨터 W3851; J. 2018 봄 신작 루즈한 하라주쿠 스타일 심플한 흑백 라인 숏 데님 얼짱 재킷 여성 최고 트렌디,E,E,0,0.334,0.966
26392,21583,1,B,"[17040, 30318]","[790, 21583, 3216, 4495, 30059, 26714, 20877, 26257, 7369, 23273]","1. 2019 봄 신상 여성용 얇은 외투, 여성에게 인기 있는 중간 길이의 무릎 길이 웨이트모어 인터넷 연예인 육군 녹색 윈드 브레이커; 2. 여성을 위한 레트로 여성스러운 하트 금박 아크릴 귀걸이, 한국 스타일의 긴 스타일 맞춤형 스털링 실버 귀걸이 R014",A. 서린 미니스커트 여성 롱 스커트 여름 화이트 A라인 스커트 큰 밑단 쉬폰 레이스 스플리싱 스커트; B. 하이힐 여성 스틸레토 2019 봄 신한판 다재다능한 블랙 섹시 리본 뾰족한 발가락 슈퍼 얕은 신발; C. Yun Simuxiang 2019 여름 신상 여성 섹시 랜턴 슬리브 레이스 셔츠 여성 바닥 셔츠 상의 23907; D. 아오마이 크로스 스트랩 로마 샌들 2019 여름 신작 만능 두꺼운 굽 여성화 정품 가죽 인터넷 연예인 이브닝 슈즈; E. 윈드 브레이커 여성용 중장 가을 2019 신한식 늦가을 인기 코트 두꺼운 겨울 홍콩 스타일 시크 코트; F. FFAN 일반 니트 피쉬테일 원피스 여장 2019 봄 신작 검은색 원피스 프렌치 복고 무릎 롱 스커트; G. 791 사슴 Roumei 추악한 귀여운 신발 Chunsen 여성 일본 싱글 신발 플랫 슈즈 둥근 발가락 레이스 업 여성 신발 문학; H. Mr. Evil 유행 한글 큰챙 밀짚모자 여성 여름 접이식 해변 태양모자 여행 및 휴가 트렌드; I. 여성을 위한 뮬 신발 2019 새로운 유럽과 미국의 섹시한 말 머리 얼룩말 패턴 뾰족한 리벳 크로스 스트랩 바오터우 하프 슬리퍼; J. Yierkan 여성 신발 2019 봄 광장 발가락 두꺼운 뒤꿈치 정품 가죽 신발 여성 한국 로퍼 중간 뒤꿈치 작은 가죽 신발,B,B,1,0.334,0.966
24839,15898,4,E,"[15481, 15918]","[2421, 26887, 27836, 1904, 15898, 20632, 16987, 10860, 7890, 17873]",1. Xiaorui 여성을 위한 아름다운 다이아몬드 체인 가방 2019 새로운 부드러운 가죽 휴대용 어깨 가방 유행 다재다능한 크로스 바디 가방; 2. 일리 그레이 2018 가을 겨울 신상 영국 라운드 발가락 첼시 단통 누드 부츠 하이힐 마틴 부츠 여성용,A. MISS LENG가 디자인한 카키색 너구리 뿔 버클 대학 스타일 겨울 코트와 새로운 울 재킷; B. 풀 레터 프린트 후지와라 히로시 캔버스 가방 싱글 숄더 대각선 대용량 캔버스 여행 가방 남성용 및 여성용 수하물 가방; C. FION/Fienne 가방 여성 신상 다용도 숄더백 레트로 박스백 지퍼 핸드 크로스백 여성 패션; D. 9월 모모 2019 여름 신상 여성 대비 스트라이프 반팔 원피스 중장 캐주얼 에이라인 스커트 E. AI 2019 패션주 다크호스 네이비 모자 뉴스보이 모자 모자 여성 가을 ​​겨울 유럽과 미국의 베레모 다용도 정점 모자; F. 특수 양복 버전 체크 무늬 헤링본 울 양면 울 재킷 여성 가을 ​​겨울 18 신춘 홈 I. 2018 신상 가을 인 여성용 마틴 부츠 영국식 학생 한국식 여성용 다용도 짧은 플랫 정품 가죽 짧은 부츠; J. LRUD [2개 30% 할인] 2017 가을 신작 긴팔 스트라이프 셔츠 학생용 루즈한 V 넥 탑 셔츠 여성용,A,A,0,0.334,0.966
26759,4887,4,E,"[13625, 18718]","[7457, 27224, 29518, 15926, 4887, 20166, 13221, 19837, 19888, 6247]",1. 뜨거운 가을 대학 스타일의 달콤한 숙녀 레이스 업 캐주얼 통기성 신발 둥근 발가락 흰색 신발 H14W8501을 얻지 마십시오. 2. XIAOYOUBAG 소가죽 다이애나 공주 가방 여성용 2018 새로운 미니 핸드백 여성용 작은 가방 악어 무늬 실크 스카프 가방,"A. 9월 모모 2019 신여름 여장 스트라이프 메쉬 원피스 투피스 세트 한국식 에이라인 스커트 B. arkbag 두부 가방 2019 신형 여성 고급 가방 외국풍 심플 크로스백 박스백 C. 여성 두꺼운 굽 싱글 슈즈 2019 봄 가을 신상 여성화 만능 하이힐 여성 사각 발가락 신발 심구화 에나멜 가죽 여성화; D. ELLE 여성을 위한 떨어지지 않는 미드힐 부츠 2018년 가을 겨울 슬림 스트레치 부츠, 레이스업 슬림 레그 하이탑 무릎 위 부츠; E. 여성용 시폰 셔츠, 요정 같고 초요정, 슬림한 트럼펫 소매, 한국식 러플 바닥 인형 셔츠, 패셔너블한 요정 상의; F. 여성을 위한 새로운 작은 가방 2018 새로운 유행 한국식 직조 휴대용 원통형 가방, 여름 체인 숄더 크로스백; G. Ziqing 불규칙 하이웨이스트 스커트 여성 18 새로운 트렌드 블랙 하이웨이스트 슬림 데님 스커트 트렌드; H. 2019 인기 여름 스커트 프렌치 복고 도라지 스커트 야마모토 선녀 초선 레드 원피스 달콤함 I. Handu Yishe 2018 한국 여성 가을 ​​의류 신상 패션 시크 루즈 후드 긴팔 스웨트셔츠 AA12469; J. Xiaozijia 가을 새로운 유럽과 미국의 수콜 스커트 첫사랑 조심 기계 레이스 자수 대형 스윙 조끼 스커트 드레스",I,I,0,0.334,0.966
3684,1003,5,F,"[4549, 13638]","[5314, 31009, 15179, 373, 19368, 1003, 6396, 1527, 31166, 3117]",1. Bangton 시계 남성용 기계식 시계 완전 자동 방수 최신 유행 신개념 학생용 강철 벨트 중국 유명 브랜드 남성용 시계; 2. 남성 봄 신상 밀리터리 스타일 멀티 포켓 셔츠 남성 아메리칸 캐주얼 긴팔 워크 셔츠 캐주얼 재킷 트렌드,A. 유럽역 여장 2018 신상 가을 겨울 플러스 벨벳 중장 가죽 부츠와 플랫부츠 B. 9월 모모 2018 신상 가을 겨울 여성 신축성 있는 허리 스트랩 날씬한 청바지 캐주얼 슬림 팬츠 C. ELLE 여장 가방 신상 80191 패셔니스타 소가죽 숄더백 크로스 체인 백 뱀 무늬 스트랩 작은 가방; D. 여성용 스웨트 셔츠 2018 가을 새로운 긴팔 한국식 루즈한 다용도 라운드 넥 후드 풀오버 시크한 초가을 탑 재킷; E. Handu Yishe 2018 여름 신상 여성 한국식 프린트 메쉬 스플리싱 드레스 LZ7562; F. 남성용 화이트 슈즈 한국 스타일 다재다능한 트렌디한 봄 남성화와 트렌드를 고조시키는 화이트 스니커즈로 남성용 캐주얼 스포츠 화이트 슈즈; G. 여성용 버킷 백 2019 신상 여름 한국식 다용도 심플 핸드헬드 크로스백 패셔너블한 어깨 작은 가방 부드러운 가죽; H. MG 아기 코끼리 게으른 스타일 스웨터 여성 풀오버 루즈한 라운드 넥 스웨터 신입생 달콤한 상큼한 트렌드; I. Jinggu 맞춤 부드러운 스타일 로우 컷 서스펜더 스커트 한국 여름 드레스 2018 여성을 위한 새로운 중간 길이 꽃무늬 드레스; J. Luojia RMOJUL 2018 여름 여성 신상 스타일 달콤하고 나이를 줄여주는 빅 리본 조끼 드레스 SW,F,F,1,0.334,0.966
20472,11158,8,I,"[12625, 13625]","[17269, 22651, 961, 1791, 27294, 26584, 2808, 4292, 11158, 24743]",1. [지피코리아 정품] MLB 야구 모자 봄 여름 조절 가능 NY 피크 캡 남성용 및 여성용 화이트 블랙 곡선 챙 모자; 2. 뜨거운 바람에 노출되지 마십시오 가을 대학 스타일 달콤한 숙녀 레이스 업 캐주얼 통기성 신발 둥근 발가락 작은 흰색 신발 H14W8501,"A. 일리 그레이 2018 가을 겨울 신형 유럽식 두꺼운 굽 둥근 발가락 중간 굽 얇은 탄성 양말 부츠 마틴 부츠 B. 2019 여성 여름 신상 하렘 팬츠 Xia Meihuishe 유럽역 다이아몬드 스티치 루즈하고 활용도가 높은 캐주얼 팬츠 트렌드; C. 여성용 정품 가죽 마틴 부츠 영국 스타일 짧은 부츠 가을 2018 신입생 짧은 부츠 플랫 바닥 한국 스타일 다목적; D. 황금 버섯 필수 아이템 블링블링 이너 레이어드 선녀스커트, 루즈한 이너 레이어드 롱스커트; E. Mama의 2018년 신상 가을 옷 한국판 얼짱 긴팔 티셔츠 상의 루즈한 다용도 짧은 스웨트 셔츠 얇은; F. 정품 가죽 여성 가방 2019 새로운 패션과 분위기 있는 핸드백 여성 어머니 가죽 가방 여성 가방 여성 크로스백; G. BASTO/BASTO Bestu 카운터 동풍 플랫 바닥 뾰족한 발가락 개성 얕은 입 여성 싱글 슈즈 TM724AQ7; H. BEAU2019 봄 신상 영국 여성 구두 정품 가죽 얕은 입 사각형 버클 싱글 슈즈 여성 플랫 로퍼 여성 작은 가죽 신발; I. Handu Yishe 2018 가을 신상 여성 한국식 벨벳 두꺼운 바닥 긴팔 원피스 IG8200; J. 여성용 리벳 마름모 체인 가방 2019 새로운 트렌디 토트 백 작은 가방 한국 스타일 패션 여성용 가방 싱글 숄더 크로스 바디 백",E,E,0,0.334,0.966
22161,30641,7,H,"[17703, 25332]","[25015, 22075, 25625, 26685, 30607, 321, 20735, 30641, 26861, 177]",1. 뒷뜰에서 제작*독립적이고 멋진 페이크 투피스 엔젤 블루 인조 가죽 드레스로 가장 좋아하는 시리즈입니다. 2. Miaolian 2018 가을 겨울 신상 영국 라운드 발가락 레이스업 여성용 마틴 부츠 레트로 슬림 플랫 솔 플러스 벨벳 숏부츠,A. [양멱 같은 스타일] 여성 데님 반바지 2019 여름 신작 하이웨이스트 찢어진 대형 핫팬츠 여성 반바지; B. 김치 가게 여성 서스펜더 스커트 2018 봄 여름 새로운 한국판 날씬한 상큼한 러플 원피스; C. Wu Yue 도금 18K 로즈 골드 컬러 골드 목걸이 여성용 싱글 다이아몬드 925 실버 쇄골 체인 컬러 실버 라운드 펜던트 일본 및 한국 학생; D. 여성을 위한 가을 의류 2018 새로운 세련된 초가을 레이스 업 허리 드레스 긴팔 체크 무늬 울 서스펜더 스커트 투피스 세트; E. 허수아비 정품 가죽 여성 가방 어깨 크로스백 2019 새로운 여름 패션 여성 작은 가방 작은 ck 어머니 가방; F. Inman의 신상 여성 봄 문예 스타일 자수 데님 바지 여성용 루즈한 스트레이트 팬츠; G. JHXC 2018년 가을 여성을 위한 하이웨이스트 PU 작은 가죽 스커트 스커트 새로운 다용도 A라인 스커트 슬리밍 힙 스커트 짧은 스커트; H. AI 프랑스 복고 베레모 울 함량 최대 90% 가을 겨울 여성 화가 모자 모직 호박 모자; I. 시편 2017 가을 신제품 페이크 V 대비 스트라이프 루즈한 모직 스웨터 6C57306900; J. ZENGLIU 틈새 귀 클립 피어싱 없음 여성용 프랑스어 귀 스터드 단순한 기질 멋진 스타일 귀걸이 귀 뼈 클립 귀걸이,J,J,0,0.334,0.966
6256,3296,6,G,"[8553, 10484]","[21553, 4436, 7070, 2723, 5399, 13912, 3296, 21307, 22230, 12280]","1. 논스톱, 일반 밑단 디자인 신축성 있는 허리 주름 스커트 41642; 2. 여성용 부츠 2018 새로운 가을, 겨울 시크 여성용 마틴 부츠 영국식 짧은 부츠 학생 플랫 한국어 버전 복고풍 다목적",A. miao2018 새로운 겨울 스타일 측면 대비 문자 웨빙 접합 슬림 슬림 캐주얼 바지 여성 가죽 바지 트렌드; B. 2017년 가을 겨울 신상 한국식 물떼새 격자 무늬 니트 여성 카디건 짧은 브이넥 루즈한 긴팔 스웨터 재킷; C. 두꺼운 굽 모피 신발 2018 가을 겨울 신상 낮은 굽 토끼 모피 발가락 모자 노새 반슬리퍼 외투용 뾰족한 발가락 게으른 여성화; D. 2018 가을 여성 스커트 레트로 하이 웨이스트 슬림 체크 무늬 힙 스커트 A 라인 짧은 스커트 체크 무늬 스커트; E. 여성용 정품 기계식 시계 세련된 기질 방수 브랜드 심플 프랑스 틈새 시계 여성용 시계 2019 신규; F. 원숭이의 맞춤형 새 소가죽 오르간 작은 정사각형 가방 복고풍 금속 반지 장식 술 숄더백 여성용 가방; G. [남부 스타일] 블랙 미니멀 스퀘어 백 2018 신상 패션 심플 여성 가방 숄더백 크로스백 소형 가방; H. [클리어런스] Chuyu 2017 가을 신작 카키색 순면 자수 캐주얼 팬츠 여성 9센트 하렘팬츠; I. Lingshi의 약속 오렌지 석류석 팔찌 보라색 치아 검은색 순수한 몸 천연 수정 여성의 3원 다원 팔찌 보석; J. Albaka 양면 캐시미어 모직 코트 여성 2018 가을 겨울 새로운 두꺼운 무릎 길이 중간 길이 모직 재킷,J,J,0,0.334,0.966
6683,1573,7,H,"[26783, 31161]","[18968, 9317, 7051, 6249, 28255, 27354, 28416, 1573, 2807, 15949]",1.Luojia RMOJUL 2018 신상 여름 여장 우아한 순색 슬림 피쉬테일 스커트 드레스 +망토 SW; 2. 뜨거운 바람 2018 새로운 여름 새로운 작은 신선한 두꺼운 굽 여성 샌들 한 단어 버클 하이힐 여성 H56W8640,"A. Macheda 오리지널 일본식 복고 작업복 데님 바지, 트렌디한 청년 개성 루즈한 남성 레깅스 팬츠; B. [스페셜] BDCT 수제 유행 남성 문자 프린트 티셔츠 2018 신상 여름 패션 브랜드 루즈한 면 반팔 남성; C. MG 아기코끼리 쉬폰 점프수트, D. [S] 2018 여름 신상 메쉬 스팽글 패치워크 허리 슬림 A라인 우산 원피스; E. 새로운 Timini 여성 손 패션 유행 별이 빛나는 하늘 다이아몬드 시계 여성 간단한 인터넷 연예인 같은 스타일 방수 시계; F. 여성 고급 가방 2019 신상 시크 홍콩 스타일 복고 질감의 크로스백, 패셔너블한 인터넷 연예인 작은 검은색 가방; G. Handu Yishe 2019 한국 스타일 여성 여름 신상 원숄더 스트라이프 루즈 슬림 드레스 EK8154囡; H. 여성용 반달백, 트렌디한 소가죽 링 핸드백, 달백, 반원형 크로스백, 미니 스몰백, 여성용 숄더백; I. 태국 해변 휴가 여성용 하이웨이스트 화이트 레이스 서스펜더 점프수트, 여름 시폰 바지, 다리가 넓고 루즈하고 슬림합니다. J.루라디 하이힐 워터브릭 슬리퍼, 여름 여성용 미끄럼방지 비치샌들, 밑창이 두꺼운 웨지힐, 패셔너블한 클립온",F,F,0,0.334,0.966
20769,15481,0,A,"[17673, 28048]","[15481, 11197, 27089, 6416, 4448, 10076, 30708, 16236, 9464, 15145]",1. 기간 한정 25% 할인 신작 초가을 여장 2019 고급 격자 무늬 작은 루즈 드레이프 다목적 회색 하렘 팬츠; 2. 미스칩멍크 시크한 초가을 탑 슬림 레트로 이너 레이어드 슬림슬릿 세로줄무늬 니트 밑단 셔츠,"A. 샤오루이 예쁜 가방 마름모 체인 가방 여성 2019 신형 소프트 가죽 숄더백, 스타일리쉬하고 다재다능한 크로스백 B. Xiaorui 예쁜 가방 반원형 안장 가방 2019 새로운 스타일의 여성 가방, 다용도 숄더백, 크로스백, 복고 작은 가방; C. [Ximuting] 틈새 디자이너 브랜드 여성 버킷백 2019 새로운 스타일의 소가죽 숄더 크로스백; E. Nibanshi 2018 가을 신상 시크 탑 긴팔 라운드 넥 루즈 풀오버 울 스웨터 여성용 린; F. 블루 중장 솜 패딩 재킷, 솜 패딩 재킷, 다운 재킷, 모피 칼라 벨벳 재킷, 겨울 여성 2019 새로운 스타일; G. Xiaoyoujia 여성용 가방 2019 새로운 모피 가방 술 허리 가방 봉제 소형 가방 여성용 어깨 체인 크로스 바디 백; H. Honggu 체인 핸드 스몰 백 2018 신품 정품 가죽 여성용 가방 크로스 바디 백 패션 숄더 백 다용도 크로스 바디 백; I. 여성을 위한 정품 가죽 신발 2019 여름 새로운 다목적 플랫 바닥 힘줄 바닥 유행 캐주얼 신발 부드러운 단독 편안한 유행 게으른 신발; J. 여성을위한 두꺼운 뒤꿈치 단일 신발 2018 겨울 새로운 다목적 활 광장 발가락 중간 뒤꿈치 모피 신발 복고풍 영국 스타일 작은 가죽 신발",D,D,0,0.334,0.966
16935,4549,8,I,"[14066, 25912]","[27532, 19128, 21371, 24526, 26176, 12304, 19550, 25726, 4549, 2486]","1. BDCT 아메리칸 레트로 트렌디한 남성용 문자 자수 발목 길이 바지, 대비되는 컬러 스플라이싱 스트라이프 청소년 캐주얼 하렘 팬츠; 2. 서울 미지아★VANS AUTHENTIC 남녀공용 신발 그레이 블랙 엣지 스케이트보드 슈즈 VN0A38ENMR6","A. 2018 신작 가을 한국 스타일 패셔너블한 캐주얼 슬림 학생 자수 데님 짧은 재킷 상의 여성용; B. MG 여성용 작은 코끼리 쉬폰 하이웨이스트 스커트 봄 중장 2019 신상 러플 불규칙 에이라인 스커트 유행; C. 2018 초봄 핫인 동형 반팔 티셔츠 여성 시크 탑 홍콩 스타일 복고 반팔 한국 스타일 루즈한 트렌드; D. Gula Liangpin 가을 새로운 여성 쉬폰 드레스 한국 스타일 허리 프릴 슬리브 수 놓은 메쉬 프릴 롱 스커트; E. Unclejia 2018 여성을 위한 새로운 한국식 가을 겨울 지퍼 나이트 부츠, 여성용 다목적 슬림 하이 부츠 및 벨벳 가죽 부츠; F. 여성을 위한 멋진 기질 레이디 드레스 2019 봄 새로운 연예인 여신 스타일 블랙 긴 소매 니트 투피스 세트; G. MG 작은 코끼리 여성용 게으른 스타일 스웨터 봄 루즈한 학생 긴팔 풀오버 스웨터 새로운 한국 세련된 탑; H. Lin Xiaoli의 새로운 한국식 심플 리본 로퍼 다재다능한 캐주얼 플랫 싱글 슈즈 부드러운 밑창 사각 발가락 할머니 신발 I. Bangton 시계 남자 기계식 시계 완전 자동 방수 트렌드 새로운 개념 학생 강철 벨트 중국 유명 브랜드 남자 시계; J. Xiaogu 곡물 9부 여성 가을 ​​2018 새로운 한국 버전 슬리밍 다목적 해어진 불규칙한 바지 다리 청바지",G,G,0,0.334,0.966
